year,month,rw,female,wbho,married,age,age_dec
2019,3,22.5,1,0,1,57,5.7
2019,3,16,0,0,0,41,4.1
2019,3,NA,0,0,1,62,6.2
2019,3,NA,1,0,1,55,5.5
2019,3,NA,0,0,0,35,3.5
2019,3,10,1,0,0,40,4
2019,3,17.8700008392334,1,0,0,49,4.9
2019,3,NA,0,0,0,49,4.9
2019,3,35.233333587646484,0,0,1,25,2.5
2019,3,28.825000762939453,1,0,1,30,3
2019,3,NA,1,0,1,22,2.2
2019,3,11,0,1,1,22,2.2
2019,3,NA,0,0,1,56,5.6
2019,3,22.100000381469727,1,0,1,51,5.1
2019,3,NA,1,0,1,50,5
2019,3,44.2306022644043,0,0,1,49,4.9
2019,3,NA,1,0,0,63,6.3
2019,3,NA,1,0,0,32,3.2
2019,3,NA,0,1,1,58,5.8
2019,3,12.5,1,1,1,55,5.5
2019,3,12,1,0,1,39,3.9
2019,3,43.25,0,0,1,49,4.9
2019,3,NA,1,0,0,17,1.7
2019,3,NA,1,0,0,46,4.6
2019,3,NA,1,0,0,62,6.2
2019,3,5.25,0,0,0,26,2.6
2019,3,NA,0,0,1,62,6.2
2019,3,NA,1,0,1,60,6
2019,3,41.25,0,0,1,43,4.3
2019,3,16.730749130249023,1,0,1,44,4.4
2019,3,23,1,0,1,45,4.5
2019,3,4.800000190734863,0,0,1,49,4.9
2019,3,NA,1,0,1,51,5.1
2019,3,41.34600067138672,0,0,1,51,5.1
2019,3,NA,1,1,0,24,2.4
2019,3,NA,1,0,1,60,6
2019,3,16.725000381469727,0,0,1,44,4.4
2019,3,23.05555534362793,1,0,1,44,4.4
2019,3,NA,0,0,0,18,1.8
2019,3,2.6500000953674316,1,1,1,27,2.7
2019,3,14,0,0,1,28,2.8
2019,3,50,0,1,1,40,4
2019,3,96.9000015258789,1,1,1,35,3.5
2019,3,15.5,0,0,1,29,2.9
2019,3,23.200000762939453,1,0,1,28,2.8
2019,3,15,1,0,0,44,4.4
2019,3,22,0,0,0,47,4.7
2019,3,NA,1,0,1,60,6
2019,3,103.25,0,1,1,60,6
2019,3,NA,1,0,0,40,4
2019,3,82.5999984741211,0,0,0,60,6
2019,3,17.524999618530273,0,0,0,26,2.6
2019,3,9.5,0,1,0,47,4.7
2019,3,NA,0,0,1,40,4
2019,3,NA,1,0,1,35,3.5
2019,3,38.45000076293945,0,0,1,56,5.6
2019,3,21.649999618530273,1,0,1,57,5.7
2019,3,19.225000381469727,0,0,0,24,2.4
2019,3,NA,0,0,1,62,6.2
2019,3,14.699999809265137,1,0,1,45,4.5
2019,3,NA,1,0,0,18,1.8
2019,3,9.105262756347656,1,1,0,37,3.7
2019,3,12,0,0,1,47,4.7
2019,3,NA,1,0,1,48,4.8
2019,3,12.5,0,0,0,39,3.9
2019,3,16.725000381469727,0,0,1,40,4
2019,3,31.725000381469727,1,0,1,47,4.7
2019,3,NA,1,0,0,19,1.9
2019,3,NA,1,1,0,29,2.9
2019,3,NA,1,1,0,59,5.9
2019,3,24,1,1,0,29,2.9
2019,3,NA,0,0,1,64,6.4
2019,3,15,1,1,0,24,2.4
2019,3,21.63450050354004,0,0,1,34,3.4
2019,3,21.63450050354004,1,0,1,26,2.6
2019,3,NA,1,0,0,60,6
2019,3,19.5,0,1,1,30,3
2019,3,11,1,1,1,24,2.4
2019,3,NA,0,0,1,50,5
2019,3,20.512666702270508,1,0,1,50,5
2019,3,50,1,0,0,62,6.2
2019,3,NA,1,0,0,59,5.9
2019,3,NA,0,1,0,26,2.6
2019,3,NA,1,1,0,39,3.9
2019,3,NA,0,0,1,55,5.5
2019,3,28.825000762939453,1,0,1,51,5.1
2019,3,10,1,0,0,21,2.1
2019,3,10,1,0,0,21,2.1
2019,3,NA,0,0,1,62,6.2
2019,3,NA,1,0,1,62,6.2
2019,3,17.30762481689453,0,0,0,43,4.3
2019,3,NA,1,0,0,36,3.6
2019,3,8.75,1,0,1,34,3.4
2019,3,35.09600067138672,0,0,1,39,3.9
2019,3,NA,1,1,0,16,1.6
2019,3,NA,0,0,0,16,1.6
2019,3,NA,1,0,0,64,6.4
2019,3,NA,0,0,0,39,3.9
2019,3,NA,0,0,0,49,4.9
2019,3,13.449999809265137,1,0,1,21,2.1
2019,3,NA,0,0,0,16,1.6
2019,3,17.77777862548828,0,0,1,56,5.6
2019,3,19.047618865966797,1,1,1,61,6.1
2019,3,NA,1,1,0,58,5.8
2019,3,NA,1,0,0,63,6.3
2019,3,77.5199966430664,1,0,0,62,6.2
2019,3,30,0,0,0,60,6
2019,3,NA,1,0,0,26,2.6
2019,3,19,0,0,0,24,2.4
2019,3,13.46150016784668,1,0,0,23,2.3
2019,3,60.09600067138672,1,1,0,46,4.6
2019,3,13,0,0,0,32,3.2
2019,3,NA,1,0,0,39,3.9
2019,3,23.56999969482422,1,0,0,26,2.6
2019,3,17.360000610351562,0,0,0,28,2.8
2019,3,14.5,1,0,0,24,2.4
2019,3,NA,0,0,0,19,1.9
2019,3,14,1,0,1,41,4.1
2019,3,20.174999237060547,0,0,1,45,4.5
2019,3,NA,1,0,0,17,1.7
2019,3,14,1,0,1,61,6.1
2019,3,NA,0,0,1,37,3.7
2019,3,22.8799991607666,1,0,1,39,3.9
2019,3,NA,1,0,1,64,6.4
2019,3,NA,1,1,0,18,1.8
2019,3,9.25,1,1,0,18,1.8
2019,3,NA,1,1,0,16,1.6
2019,3,24.024999618530273,1,1,0,64,6.4
2019,3,18.50950050354004,0,1,1,52,5.2
2019,3,NA,1,1,1,52,5.2
2019,3,15.5,0,0,0,34,3.4
2019,3,15,0,0,0,22,2.2
2019,3,NA,1,0,0,20,2
2019,3,NA,1,0,1,52,5.2
2019,3,29,0,0,1,51,5.1
2019,3,NA,0,0,0,33,3.3
2019,3,NA,0,0,0,60,6
2019,3,21.875,1,0,0,54,5.4
2019,3,NA,0,0,0,61,6.1
2019,3,20,0,0,1,35,3.5
2019,3,16,1,0,1,36,3.6
2019,3,2,1,0,0,21,2.1
2019,3,NA,1,0,1,49,4.9
2019,3,15,0,0,1,62,6.2
2019,3,44.220001220703125,0,0,0,44,4.4
2019,3,9.600000381469727,1,0,0,40,4
2019,3,50,0,0,1,31,3.1
2019,3,NA,1,0,1,29,2.9
2019,3,NA,0,0,1,44,4.4
2019,3,31.725000381469727,1,0,1,39,3.9
2019,3,NA,0,0,1,63,6.3
2019,3,NA,1,0,1,63,6.3
2019,3,9.6152496337890625,1,0,0,33,3.3
2019,3,53.66720962524414,1,0,0,50,5
2019,3,44.722557067871094,1,0,0,55,5.5
2019,3,13,0,0,1,30,3
2019,3,NA,1,0,1,27,2.7
2019,3,96.9000015258789,1,1,0,47,4.7
2019,3,NA,0,0,0,33,3.3
2019,3,NA,1,0,1,49,4.9
2019,3,12.5,0,0,1,47,4.7
2019,3,9.890000343322754,1,1,0,45,4.5
2019,3,12.5,1,0,0,30,3
2019,3,NA,1,0,0,56,5.6
2019,3,NA,1,0,1,62,6.2
2019,3,NA,0,0,0,50,5
2019,3,33.33333206176758,0,0,1,57,5.7
2019,3,41.88022232055664,1,0,1,45,4.5
2019,3,10,0,0,0,19,1.9
2019,3,27,0,0,1,31,3.1
2019,3,13,1,0,1,33,3.3
2019,3,9.25,1,0,1,64,6.4
2019,3,9.5,1,0,1,23,2.3
2019,3,NA,0,0,1,25,2.5
2019,3,9.75,0,0,1,59,5.9
2019,3,19.23066520690918,0,1,0,35,3.5
2019,3,NA,1,0,0,17,1.7
2019,3,NA,0,1,0,39,3.9
2019,3,NA,0,1,0,17,1.7
2019,3,20,1,1,0,57,5.7
2019,3,NA,0,1,0,21,2.1
2019,3,17,0,0,1,56,5.6
2019,3,32.05116653442383,1,0,1,52,5.2
2019,3,NA,1,0,0,53,5.3
2019,3,12.25,0,0,0,54,5.4
2019,3,12.5,1,1,1,52,5.2
2019,3,33.650001525878906,0,1,1,55,5.5
2019,3,NA,1,1,0,21,2.1
2019,3,NA,1,1,0,17,1.7
2019,3,22.790000915527344,1,0,0,47,4.7
2019,3,NA,1,0,0,16,1.6
2019,3,24,0,0,0,25,2.5
2019,3,21.625,0,0,1,55,5.5
2019,3,15.25,1,0,1,64,6.4
2019,3,NA,0,0,0,41,4.1
2019,3,25,0,1,1,58,5.8
2019,3,11,1,1,1,23,2.3
2019,3,10,0,1,1,24,2.4
2019,3,9.609999656677246,1,1,0,21,2.1
2019,3,NA,0,0,0,21,2.1
2019,3,NA,1,0,0,17,1.7
2019,3,15.25,1,0,0,60,6
2019,3,NA,1,0,1,38,3.8
2019,3,NA,0,0,1,42,4.2
2019,3,NA,0,0,1,52,5.2
2019,3,27,1,0,1,53,5.3
2019,3,11.75,0,0,0,30,3
2019,3,30,0,0,1,34,3.4
2019,3,NA,1,0,1,33,3.3
2019,3,9.25,1,0,0,23,2.3
2019,3,96.9000015258789,1,1,0,42,4.2
2019,3,NA,1,1,0,59,5.9
2019,3,43,0,0,1,61,6.1
2019,3,NA,1,0,1,58,5.8
2019,3,24.038249969482422,0,0,0,34,3.4
2019,3,21.5,0,0,0,33,3.3
2019,3,NA,0,0,1,57,5.7
2019,3,41.66666793823242,1,0,1,52,5.2
2019,3,5.5,1,0,1,37,3.7
2019,3,NA,0,0,1,38,3.8
2019,3,15,1,0,0,28,2.8
2019,3,14.949999809265137,1,1,0,45,4.5
2019,3,NA,1,1,0,16,1.6
2019,3,36.04999923706055,0,0,1,44,4.4
2019,3,11.479999542236328,1,0,1,38,3.8
2019,3,16.730749130249023,0,0,1,45,4.5
2019,3,31.730749130249023,1,0,1,43,4.3
2019,3,24.024999618530273,0,0,1,21,2.1
2019,3,9.5,1,1,0,19,1.9
2019,3,9.25,1,1,0,42,4.2
2019,3,16,1,0,0,41,4.1
2019,3,NA,0,0,0,16,1.6
2019,3,17,0,0,0,38,3.8
2019,3,8,0,0,0,18,1.8
2019,3,10,1,0,0,25,2.5
2019,3,NA,1,0,0,54,5.4
2019,3,39,0,0,1,51,5.1
2019,3,28.75,1,0,1,46,4.6
2019,3,27.087499618530273,0,0,0,39,3.9
2019,3,14.5,0,0,1,45,4.5
2019,3,21.399999618530273,1,0,1,39,3.9
2019,3,NA,0,0,0,53,5.3
2019,3,NA,1,0,0,31,3.1
2019,3,10.25,0,0,0,35,3.5
2019,3,NA,0,0,1,52,5.2
2019,3,34.61524963378906,1,0,1,53,5.3
2019,3,36.16999816894531,0,0,1,32,3.2
2019,3,NA,1,0,1,38,3.8
2019,3,NA,1,0,1,62,6.2
2019,3,NA,0,0,1,63,6.3
2019,3,25.950000762939453,0,0,1,38,3.8
2019,3,NA,1,0,1,35,3.5
2019,3,24,0,0,0,58,5.8
2019,3,19.84000015258789,1,0,0,53,5.3
2019,3,18.059999465942383,0,0,0,32,3.2
2019,3,16.707500457763672,0,0,1,63,6.3
2019,3,NA,1,0,1,62,6.2
2019,3,7.5,0,1,0,20,2
2019,3,2,0,1,0,38,3.8
2019,3,9.5,1,0,0,55,5.5
2019,3,17,1,0,1,56,5.6
2019,3,38.92499923706055,0,0,1,59,5.9
2019,3,NA,1,0,0,27,2.7
2019,3,NA,1,1,1,25,2.5
2019,3,10,0,1,1,27,2.7
2019,3,NA,1,0,0,21,2.1
2019,3,NA,1,0,0,22,2.2
2019,3,12,1,0,0,22,2.2
2019,3,10.25,0,0,0,23,2.3
2019,3,NA,1,0,1,62,6.2
2019,3,48.07674789428711,0,0,1,61,6.1
2019,3,37.974998474121094,1,1,0,36,3.6
2019,3,10.5,1,1,0,20,2
2019,3,14.949999809265137,1,1,0,20,2
2019,3,NA,0,0,1,63,6.3
2019,3,NA,1,0,1,62,6.2
2019,3,9.25,1,0,0,19,1.9
2019,3,12,0,1,0,19,1.9
2019,3,32,0,0,0,29,2.9
2019,3,17.307498931884766,0,0,1,50,5
2019,3,40,1,0,1,48,4.8
2019,3,10,0,0,0,24,2.4
2019,3,9.890000343322754,1,1,1,47,4.7
2019,3,NA,0,1,0,59,5.9
2019,3,7.75,1,1,0,22,2.2
2019,3,7.75,1,1,0,20,2
2019,3,NA,0,0,0,53,5.3
2019,3,22.575000762939453,0,1,1,48,4.8
2019,3,13.699999809265137,1,0,1,47,4.7
2019,3,NA,1,1,0,16,1.6
2019,3,13,0,0,1,30,3
2019,3,21.530000686645508,1,0,1,27,2.7
2019,3,12,1,1,0,57,5.7
2019,3,206.5,0,1,1,35,3.5
2019,3,NA,1,1,1,34,3.4
2019,3,22.84000015258789,1,0,0,63,6.3
2019,3,18,0,0,1,58,5.8
2019,3,22.115249633789062,1,0,1,60,6
2019,3,NA,1,1,0,37,3.7
2019,3,NA,1,1,0,34,3.4
2019,3,NA,0,0,1,47,4.7
2019,3,16,0,0,1,59,5.9
2019,3,10.5,0,0,1,24,2.4
2019,3,NA,1,0,1,24,2.4
2019,3,15,1,0,0,63,6.3
2019,3,NA,1,1,0,30,3
2019,3,13,0,1,0,44,4.4
2019,3,NA,0,0,0,36,3.6
2019,3,27.850000381469727,1,1,1,33,3.3
2019,3,19.230749130249023,0,1,1,33,3.3
2019,3,25,0,0,1,52,5.2
2019,3,12,1,0,1,48,4.8
2019,3,NA,0,0,0,16,1.6
2019,3,NA,1,1,0,57,5.7
2019,3,43.41899871826172,1,0,1,33,3.3
2019,3,67,0,0,1,32,3.2
2019,3,31.725000381469727,1,0,0,37,3.7
2019,3,43.25,0,0,0,28,2.8
2019,3,NA,0,0,0,57,5.7
2019,3,9.5,1,1,1,42,4.2
2019,3,9,0,1,1,43,4.3
2019,3,7.75,1,1,0,19,1.9
2019,3,NA,0,0,1,64,6.4
2019,3,62.5,1,0,1,64,6.4
2019,3,103.25,0,0,1,42,4.2
2019,3,36.900001525878906,1,0,1,41,4.1
2019,3,NA,1,0,0,18,1.8
2019,3,NA,0,0,0,16,1.6
2019,3,38,0,1,1,38,3.8
2019,3,NA,1,1,1,41,4.1
2019,3,NA,1,1,0,16,1.6
2019,3,12,1,0,1,45,4.5
2019,3,15,0,0,1,50,5
2019,3,10,0,0,1,28,2.8
2019,3,NA,1,0,1,23,2.3
2019,3,11.600000381469727,0,1,0,53,5.3
2019,3,14,1,1,0,39,3.9
2019,3,15,1,1,0,30,3
2019,3,6.666666507720947,1,0,0,28,2.8
2019,3,17.81999969482422,1,0,1,38,3.8
2019,3,42.553192138671875,0,0,1,40,4
2019,3,NA,1,1,0,31,3.1
2019,3,28.845998764038086,0,1,1,61,6.1
2019,3,34.61524963378906,1,1,1,60,6
2019,3,14,1,0,1,41,4.1
2019,3,17,0,0,1,38,3.8
2019,3,36.0099983215332,0,0,0,46,4.6
2019,3,NA,1,0,0,47,4.7
2019,3,NA,1,0,0,50,5
2019,3,NA,0,0,0,51,5.1
2019,3,29.914445877075195,0,0,1,46,4.6
2019,3,26.442249298095703,1,0,1,49,4.9
2019,3,12.819999694824219,1,0,0,21,2.1
2019,3,11,1,1,0,49,4.9
2019,3,10.300000190734863,0,0,0,25,2.5
2019,3,24.038249969482422,0,0,0,24,2.4
2019,3,16,0,0,1,30,3
2019,3,8.386249542236328,1,0,1,63,6.3
2019,3,29.283180236816406,0,0,0,43,4.3
2019,3,13.199999809265137,1,1,0,28,2.8
2019,3,15,0,0,1,54,5.4
2019,3,NA,1,0,1,47,4.7
2019,3,7.5,1,1,1,63,6.3
2019,3,NA,1,0,1,39,3.9
2019,3,24.038249969482422,0,0,1,40,4
2019,3,35,0,1,0,43,4.3
2019,3,21.174999237060547,1,0,0,33,3.3
2019,3,21.174999237060547,1,0,0,32,3.2
2019,3,32,0,0,1,26,2.6
2019,3,13,1,0,1,27,2.7
2019,3,9.523809432983398,0,1,0,44,4.4
2019,3,NA,0,0,1,53,5.3
2019,3,NA,1,0,1,53,5.3
2019,3,NA,0,0,0,31,3.1
2019,3,16.826749801635742,0,0,0,43,4.3
2019,3,25.581396102905273,0,0,0,32,3.2
2019,3,24.038249969482422,1,0,1,55,5.5
2019,3,21.75,0,1,0,57,5.7
2019,3,NA,1,0,1,61,6.1
2019,3,NA,0,0,1,61,6.1
2019,3,15,1,1,0,30,3
2019,3,36.060001373291016,0,1,0,26,2.6
2019,3,NA,0,0,1,45,4.5
2019,3,NA,1,0,1,51,5.1
2019,3,36.0099983215332,0,0,1,38,3.8
2019,3,28.825000762939453,1,0,1,33,3.3
2019,3,11.220000267028809,1,0,0,58,5.8
2019,3,16,1,0,0,35,3.5
2019,3,18,1,0,0,49,4.9
2019,3,NA,1,0,0,17,1.7
2019,3,9,1,0,0,27,2.7
2019,3,11.600000381469727,0,1,1,52,5.2
2019,3,16,1,1,1,50,5
2019,3,12,0,1,0,30,3
2019,3,NA,1,1,0,18,1.8
2019,3,NA,0,1,0,28,2.8
2019,3,NA,1,1,0,35,3.5
2019,3,NA,1,1,1,46,4.6
2019,3,36,0,1,1,38,3.8
2019,3,NA,0,0,1,30,3
2019,3,15,1,0,1,28,2.8
2019,3,NA,1,0,1,45,4.5
2019,3,15.125,0,0,1,45,4.5
2019,3,NA,1,1,0,64,6.4
2019,3,16,1,1,0,41,4.1
2019,3,NA,0,1,1,19,1.9
2019,3,NA,1,1,1,21,2.1
2019,3,NA,0,1,0,43,4.3
2019,3,NA,1,0,1,64,6.4
2019,3,NA,1,1,0,44,4.4
2019,3,NA,1,0,0,35,3.5
2019,3,22.5,1,1,0,59,5.9
2019,3,NA,0,0,0,54,5.4
2019,3,16.75,0,0,0,28,2.8
2019,3,13.46150016784668,0,0,1,30,3
2019,3,NA,1,0,1,26,2.6
2019,3,77.5199966430664,1,0,0,58,5.8
2019,3,103.25,0,0,1,46,4.6
2019,3,11,1,0,1,36,3.6
2019,3,NA,1,0,1,56,5.6
2019,3,10,0,0,1,60,6
2019,3,NA,1,0,0,42,4.2
2019,3,10,1,0,1,40,4
2019,3,NA,0,0,1,41,4.1
2019,3,91.77777862548828,0,0,1,35,3.5
2019,3,NA,1,0,1,32,3.2
2019,3,45,1,1,0,22,2.2
2019,3,NA,1,1,0,24,2.4
2019,3,NA,1,1,0,23,2.3
2019,3,NA,1,1,0,60,6
2019,3,NA,0,0,0,26,2.6
2019,3,NA,1,0,0,26,2.6
2019,3,70.47272491455078,1,0,1,32,3.2
2019,3,NA,0,0,0,63,6.3
2019,3,45.237998962402344,0,0,1,39,3.9
2019,3,42.73500061035156,1,0,1,31,3.1
2019,3,28.825000762939453,1,0,0,29,2.9
2019,3,7.25,0,0,0,45,4.5
2019,3,25.375,1,0,0,49,4.9
2019,3,NA,1,1,0,50,5
2019,3,NA,0,1,0,18,1.8
2019,3,NA,1,1,0,16,1.6
2019,3,NA,1,0,0,64,6.4
2019,3,52.875,0,0,0,51,5.1
2019,3,NA,1,0,1,61,6.1
2019,3,22,0,0,1,34,3.4
2019,3,NA,1,1,1,28,2.8
2019,3,15.5,0,0,1,56,5.6
2019,3,13.333333015441895,1,1,0,28,2.8
2019,3,33.119998931884766,1,1,1,36,3.6
2019,3,38,0,1,1,45,4.5
2019,3,11,1,1,0,30,3
2019,3,25,0,1,1,46,4.6
2019,3,18.75,1,0,1,46,4.6
2019,3,29,1,0,1,32,3.2
2019,3,11,0,0,1,37,3.7
2019,3,10,1,0,0,62,6.2
2019,3,NA,1,0,1,38,3.8
2019,3,35,0,0,1,35,3.5
2019,3,8,1,1,0,58,5.8
2019,3,NA,0,1,0,18,1.8
2019,3,NA,0,0,0,54,5.4
2019,3,NA,1,0,0,37,3.7
2019,3,NA,1,0,0,43,4.3
2019,3,12,1,1,0,43,4.3
2019,3,26,0,1,0,53,5.3
2019,3,NA,0,0,1,51,5.1
2019,3,NA,1,0,1,45,4.5
2019,3,NA,1,0,1,38,3.8
2019,3,43.5,0,0,1,40,4
2019,3,NA,0,1,0,17,1.7
2019,3,NA,1,0,0,29,2.9
2019,3,15,0,0,0,33,3.3
2019,3,20,1,1,0,40,4
2019,3,30,1,0,1,33,3.3
2019,3,NA,0,0,1,36,3.6
2019,3,37.974998474121094,1,1,0,40,4
2019,3,19,0,0,0,51,5.1
2019,3,16.32653045654297,0,0,0,49,4.9
2019,3,46.634498596191406,1,0,1,51,5.1
2019,3,15,0,0,1,46,4.6
2019,3,17.670000076293945,0,1,0,36,3.6
2019,3,NA,1,1,1,50,5
2019,3,16.61520004272461,0,1,1,49,4.9
2019,3,NA,1,1,0,17,1.7
2019,3,9.789999961853027,1,1,0,46,4.6
2019,3,18.18181800842285,0,0,1,45,4.5
2019,3,12.581818580627441,1,0,1,44,4.4
2019,3,15,0,0,1,45,4.5
2019,3,10.5,1,0,1,45,4.5
2019,3,15,1,0,0,43,4.3
2019,3,9,0,0,0,22,2.2
2019,3,NA,0,0,0,58,5.8
2019,3,NA,1,1,0,62,6.2
2019,3,14,0,1,0,23,2.3
2019,3,21.17875099182129,1,1,1,26,2.6
2019,3,16.90999984741211,0,0,1,37,3.7
2019,3,22.307600021362305,1,0,0,35,3.5
2019,3,5.769000053405762,1,1,0,37,3.7
2019,3,8,0,1,0,28,2.8
2019,3,12.5,1,1,0,45,4.5
2019,3,NA,0,1,0,19,1.9
2019,3,NA,0,0,1,63,6.3
2019,3,13,1,0,1,62,6.2
2019,3,12.5,0,0,0,26,2.6
2019,3,NA,0,0,0,57,5.7
2019,3,43.266666412353516,0,1,0,47,4.7
2019,3,37.06290817260742,0,0,1,30,3
2019,3,25,1,0,1,29,2.9
2019,3,10,1,0,1,47,4.7
2019,3,52.875,0,0,1,47,4.7
2019,3,NA,1,0,0,57,5.7
2019,3,18,1,0,0,55,5.5
2019,3,27.200000762939453,0,0,1,28,2.8
2019,3,17.25,1,0,1,28,2.8
2019,3,55.28824996948242,0,0,1,62,6.2
2019,3,96.9000015258789,1,0,1,62,6.2
2019,3,NA,1,0,0,46,4.6
2019,3,NA,1,0,0,18,1.8
2019,3,NA,0,1,0,60,6
2019,3,NA,1,1,0,55,5.5
2019,3,NA,1,1,1,63,6.3
2019,3,NA,1,0,1,30,3
2019,3,11.5,0,0,1,31,3.1
2019,3,30,1,1,1,50,5
2019,3,36.05750274658203,0,1,1,52,5.2
2019,3,10.5,1,1,0,42,4.2
2019,3,NA,0,1,0,21,2.1
2019,3,7.25,1,0,0,25,2.5
2019,3,32.599998474121094,1,0,1,35,3.5
2019,3,18,0,0,1,48,4.8
2019,3,NA,1,0,0,17,1.7
2019,3,NA,1,1,0,32,3.2
2019,3,20.192249298095703,1,0,0,26,2.6
2019,3,21.670000076293945,0,0,0,32,3.2
2019,3,NA,0,0,1,63,6.3
2019,3,33.779998779296875,1,0,1,63,6.3
2019,3,12.5,0,1,1,41,4.1
2019,3,17.5,0,1,1,38,3.8
2019,3,17.5,1,1,1,35,3.5
2019,3,10,0,1,0,46,4.6
2019,3,20.192249298095703,1,0,0,58,5.8
2019,3,17.81999969482422,1,0,1,40,4
2019,3,NA,0,0,1,40,4
2019,3,4,1,0,0,17,1.7
2019,3,26,0,0,0,30,3
2019,3,NA,1,0,0,33,3.3
2019,3,NA,1,1,0,53,5.3
2019,3,NA,1,0,0,58,5.8
2019,3,15,1,0,1,59,5.9
2019,3,NA,1,1,0,49,4.9
2019,3,NA,1,1,0,33,3.3
2019,3,20.192249298095703,1,0,0,27,2.7
2019,3,NA,1,0,0,57,5.7
2019,3,45.67300033569336,1,0,1,49,4.9
2019,3,NA,0,0,1,49,4.9
2019,3,38.46149826049805,1,0,0,30,3
2019,3,40,0,0,0,51,5.1
2019,3,18.100000381469727,1,1,0,23,2.3
2019,3,NA,0,0,1,59,5.9
2019,3,12,1,0,1,57,5.7
2019,3,10.5,1,0,0,40,4
2019,3,NA,1,0,1,63,6.3
2019,3,12,1,0,1,48,4.8
2019,3,NA,0,0,1,44,4.4
2019,3,NA,0,0,0,18,1.8
2019,3,NA,1,0,0,16,1.6
2019,3,NA,1,1,0,56,5.6
2019,3,9.61520004272461,0,1,0,55,5.5
2019,3,NA,0,0,1,48,4.8
2019,3,NA,1,1,1,33,3.3
2019,3,NA,0,0,0,21,2.1
2019,3,NA,0,0,0,17,1.7
2019,3,NA,1,0,1,59,5.9
2019,3,NA,0,0,1,61,6.1
2019,3,15,1,1,0,33,3.3
2019,3,NA,0,0,0,64,6.4
2019,3,12.100000381469727,1,1,0,30,3
2019,3,NA,1,0,0,48,4.8
2019,3,31.730749130249023,1,0,1,64,6.4
2019,3,NA,1,0,1,30,3
2019,3,27.243499755859375,0,0,1,30,3
2019,3,11,1,1,0,41,4.1
2019,3,NA,0,1,0,48,4.8
2019,3,24.024999618530273,1,0,1,58,5.8
2019,3,NA,0,0,0,29,2.9
2019,3,18.760000228881836,1,0,0,39,3.9
2019,3,35.88888931274414,0,0,1,34,3.4
2019,3,31.25,1,0,1,31,3.1
2019,3,NA,1,0,1,53,5.3
2019,3,NA,0,0,1,54,5.4
2019,3,25.714284896850586,1,0,1,55,5.5
2019,3,10,0,0,0,22,2.2
2019,3,43.25,0,1,1,48,4.8
2019,3,28.825000762939453,1,0,1,29,2.9
2019,3,25.407499313354492,1,1,0,58,5.8
2019,3,NA,0,0,0,58,5.8
2019,3,11.220000267028809,1,0,1,56,5.6
2019,3,14.538250923156738,0,0,1,57,5.7
2019,3,26,1,0,1,30,3
2019,3,19.225000381469727,0,0,1,33,3.3
2019,3,NA,1,1,0,18,1.8
2019,3,NA,1,1,1,45,4.5
2019,3,16,0,1,0,25,2.5
2019,3,NA,1,1,0,20,2
2019,3,NA,0,1,1,46,4.6
2019,3,10,0,1,0,21,2.1
2019,3,34.17777633666992,0,0,0,39,3.9
2019,3,19.950000762939453,1,1,0,56,5.6
2019,3,26,0,1,0,26,2.6
2019,3,NA,1,0,1,62,6.2
2019,3,18,1,0,1,55,5.5
2019,3,15.151515007019043,0,0,1,59,5.9
2019,3,34.599998474121094,0,1,0,39,3.9
2019,3,8.5,0,1,0,32,3.2
2019,3,8.5,0,1,0,28,2.8
2019,3,11.524999618530273,1,1,0,23,2.3
2019,3,11.524999618530273,1,1,0,23,2.3
2019,3,10,0,1,0,39,3.9
2019,3,NA,0,0,1,35,3.5
2019,3,3.75,1,0,1,26,2.6
2019,3,8.75,1,0,0,17,1.7
2019,3,NA,0,0,0,16,1.6
2019,3,NA,1,0,0,40,4
2019,3,NA,0,0,0,16,1.6
2019,3,18,1,0,1,52,5.2
2019,3,19.230693817138672,0,0,1,54,5.4
2019,3,82.5999984741211,0,0,1,57,5.7
2019,3,16,1,0,1,53,5.3
2019,3,NA,1,1,1,54,5.4
2019,3,16,0,1,1,58,5.8
2019,3,10.625,0,1,0,44,4.4
2019,3,NA,1,1,0,51,5.1
2019,3,103.25,0,0,1,42,4.2
2019,3,15,1,0,1,39,3.9
2019,3,17.799999237060547,0,0,1,50,5
2019,3,18.75,1,0,1,49,4.9
2019,3,16,0,0,1,36,3.6
2019,3,NA,1,0,1,33,3.3
2019,3,NA,1,0,0,17,1.7
2019,3,NA,0,0,0,16,1.6
2019,3,17.44186019897461,0,0,1,30,3
2019,3,27.77777862548828,1,0,1,29,2.9
2019,3,NA,1,0,0,63,6.3
2019,3,38.46149826049805,1,0,1,54,5.4
2019,3,NA,0,0,1,55,5.5
2019,3,19,0,1,1,46,4.6
2019,3,16,1,1,1,43,4.3
2019,3,16,0,0,1,29,2.9
2019,3,12,1,0,1,27,2.7
2019,3,NA,1,1,0,57,5.7
2019,3,NA,1,1,0,30,3
2019,3,NA,1,1,0,32,3.2
2019,3,37.9900016784668,0,0,1,37,3.7
2019,3,21,1,0,1,38,3.8
2019,3,7.25,1,0,0,18,1.8
2019,3,8,0,0,0,16,1.6
2019,3,NA,1,1,0,34,3.4
2019,3,18.461334228515625,1,0,0,49,4.9
2019,3,7.5,0,0,0,22,2.2
2019,3,7.5,1,0,0,21,2.1
2019,3,NA,0,0,0,18,1.8
2019,3,15,0,0,0,18,1.8
2019,3,33.650001525878906,0,1,0,56,5.6
